Teks,label,Clean_Teks
"TOGEL SGP EDISI SENIN 10/06/2013 ANGKA JITU 40,76,65,53,89 di jamin tbs,stlh tbs anda harus krim plsa 100rb sebagai maharnya dkrm ke no; 082329969711 KI KARSO",penipuan,togel sgp edisi senin angka jitu jamin tbsstlh tbs harus kirim plsa ribu mahar dkrm nomor ki karso
"Toko bagus phone promo diskon 50% blackberry:Dakota Rp.2,8jt torchRp 2jt Gemini 900rb info/sms/pin 282F4C55 085776973349 WWW.TOKOBAGUSPHONE.COM",penipuan,toko bagus phone promo diskon blackberrydakota rpjt torchrp jt gemini ribu infosmspin fc wwtokobagusphonecom
"toko bursa cuci gudang diskon 60% BB DAKOTA ; 2,3 JT, TOCH ; 1,6 JT, GEMINI ; 1 JT, LAPTOP INFO : 085322222369 PIN BB : 2A6FB800E www.shopinbursabb.blogspot.com",penipuan,toko bursa cuci gudang diskon bb dakota jt toch jt gemini jt laptop informasi pin bb afbe wwshopinbursabblogspotcom
"TOKO JAYA BB,,, discount 50% berbagai type BLACKBERRY Gemini 900 ribu, Torch 2,5 jt, Dakota 2,8 jta NOKIA& SAMSUNG, Info klik www.jayabb.com",penipuan,toko jaya bb diskon bagai type blackberry gemini ribu torch jt dakota jta nokia samsung informasi klik wwjayabbcom
"TOKO JEMBER Promo Discon 50% Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com",penipuan,toko jember promo discon keyboard yahama dakota rupiah jt onix rupiah jt gemini rupiah ribu infosms pin bb cd wwjembershopblogspotcom
"TOKO NIAGA-CELL Disc 45% Khusus PROMO :-  Blackberry-  NOKIA-  SAMSUNG-  IPHONE dll, Info Hub/sms ke : 082-33333-783 Buka  Website Kami : www.niaga-cell.blogspot.com",penipuan,toko niagacell disc khusus promo blackberry nokia samsung iphone informasi hubsms buka website wwniagacellblogspotcom
TOKO RAHMAT ABADI BIG SALE 50% Blackberry/Iphone Ipad/Samsung Laptop/DLL Info Hub Sms: 085774280447 PIN: 26AB6BEE Atau Cek di: www.abadi-shop47.blogspot.com,penipuan,toko rahmat abadi big sale blackberryiphone ipadsamsung laptopdll informasi hubung sms pin abbee cek wwabadishopblogspotcom
"Tolong belikan dulu mama pulsa 25rb di no AS baru mama 085245318024 soalnya teman mama kecelakaan, skrg kluarganya hrus dihubungi, nti mama ganti uangnya,penting",penipuan,beli kan dahulu mamah pulsa ribu nomor as baru mamah soal teman mamah celaka sekarang kluarganya harus hubung nanti mamah ganti uangnyapenting
"tolong uangnya di kirim ke rekening ini aja,BRI, A/N: HASAN MAHMUD. REK: 3292-0101-9525-532. Sms aja klau sudah di kirim,makasih.",penipuan,uang kirim rekening ajabri an hasan mamah muda rek sms saja klau di kirimmakasih
"Tolong uangnya di transfer aja kesini MANDIRI a/n RAHMAD ADRIAN No rek: 1340-0065-58125 sms aja kalo sdh dikirim, trims",penipuan,uang transfer saja kesini mandiri an rahmad adrian nomor rek sms saja kalau sudah kirim terima kasih
"Tolong uangnya di transfer saja ke Bank ----- An Ardiansyah 5500248418, kalau sudah ditransfer sms saja, terima kasih",penipuan,uang transfer ke bank an ardiansyah kalau transfer sms terima kasih
"Tolong uangnya Di transfer sekarang aja ke bank BNI: 022-741-3681. A/n FRISKA ANANDA, sms kalau sudah di Transfer, trimksi... - See more at: http://metropolitan.inilah.com/read/detail/1777965/awas-modus-penipuan-sms-model-baru#sthash.DKwN8EaE.dpuf",penipuan,uang transfer sekarang saja bank bni an friska ananda sms kalau di transfer trimksi see more at httpmetropolitaninilahcomreaddetailawasmoduspenipuansmsmodelbarusthashdkwneaedpuf
"Tolong uangnya dikirim aja kesini BANK DANAMON a/n Farida hanum No rek. 0035-3918- 4014 SMS aja klo udah dikirim, Trims",penipuan,uang kirim saja kesini bank danamon an farida hanum nomor rek sms saja kalau sudah kirim terima kasih
"Tolong uangnya ditransfer saja ke Bank xxx A/n. xxx 0231327XXX, kalau sudah ditransfer SMS saja, terima kasih",penipuan,uang transfer ke bank xx an xx xx kalau transfer sms terima kasih
"TOP100 CELLULER Discound 25% BB DACOTA RP. 3,9 jt, BB ONYX3 Rp 3 jt, BB GEMINI Rp  1 jt, Laptop\KAMERA, iphone ; dll, info kunjungi www.top100-celluler.com pin ; BB, 2A95596A",penipuan,top celluler discound bb dacota rupiah jt bb onyx rupiah jt bb gemini rupiah jt laptopkamera iphone informasi kunjung wwtopcellulercom pin bb aa
"TOUR-TRAVEL dptkan tiket pesawat, promo domestik & internasional mudah/aman, booking Online 24 jam hub telp : 081314447669 atau websete di : www.lion-airtravel.com.",penipuan,tourtravel dptkan tiket pesawat promo domestik internasional mudahaman booking daring jam hubung telepon websete wwlionairtravelcom
"Transfer ke Bank xxx saja a/n xxx No rek 7390685xxx, kalau sudah ditransfer SMS ke no ini ya!",penipuan,transfer bank xx an xx nomor rek xx kalau transfer sms nomor ya
"Transfer ke BNI aja, a/n SORAYA HARUM rek;0233-293-922 klo sdh kbrin di nmr ini ya!",penipuan,transfer bni saja an soraya harum rek kalau sudah kbrin nomor ya
"Transfer ke Mandiri aja, a/n Resti Amanda norek 9000007701999",penipuan,transfer mandiri saja an resti amanda norek
Transfer saja uangnya ke rek ini.mandiri.NO Rek: 152-00-1236312-9.a/n:DARMAN. klau sdah di Transfer SMS saja ke nmor ini Trima kasih,penipuan,transfer uang rek inimandirino rek andarman klau sdah transfer sms ke nmor terima kasih
Transfernya ke BRI aja A/n ANGGA PRASTIA No Rek 1172-01-002218-502,penipuan,transfer bri saja an angga prastia nomor rek
"Trima ksh telah mjd pelanggan kami ""CNF AQUA"" gnkan no 085729791456 untuk pemesanan air isi ulang dan AGUA ASLI n sed!a jga gas 3kg dan 12kg tlng sebarkan sms ini ke tmn2 kost n kampus jga ya jgn berhenti di km terima kas!h(nb:tlng save no pemesanan aqua b!la suatu saat membutuhkan mksh).GRATIS ANTAR",penipuan,terima kasih jadi langgan cnf aqua gnkan nomor mesan air isi ulang agua asli dan seda juga gas kg kg tolong sebar sms ke teman indekos dan kampus juga jangan henti kami terima kashnbtlng save nomor mesan aqua bla suatu butuh mkshgratis antar
TSELpoin 777 kejutan POIN Hadiah Rp.15jt Resmi diberikan 0852212XXXXX PIN-b7Bc247 u/info Hub/CS; PT.TELKOMSEL 021-40467488 021-50219992 Pengirim; +777,penipuan,tselpoin kejut poin hadiah rpjt resmi beri xx pinbbc uinfo hubcs pttelkomsel kirim
Uangnya di Trnsfer di BNI ini aja a/n RASTINA NO.REK.0253 7915 37.Klo sdh d Trnsfer Sms aja di no ini 085293355598 Trmks.,penipuan,uang trnsfer bni saja an rastina norek kalau sudah di trnsfer sms saja nomor trmks
"Uangnya dikirim aja ke Rekening ini, BankBNI a/n SAFITRI  No.Rekening 0282566132",penipuan,uang kirim saja rekening bankbni an safitri norekening
Uangnya dikirim saja ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721- 191 SMS saja kalau sudah dikirim. terima kasih,penipuan,uang kirim ke rek bank bni an saudara abdul rahman nomor rek sms kalau kirim terima kasih
WASSALAMU ALAIKUM WR WB UANGNYA DIKIRIM SAJA KE NO REK INI BRI A/N NOVA ARYAxxx 0544 0100 8633 xxx KALAU SDH TRANSFER SMS AJA DI NO INI TRMH KASIH” No. HP Pengirim SMS: 0821-5104-2542,penipuan,wassalamu alaikum wr wb uang kirim ke nomor rek bri an nova aryaxx xx kalau sudah transfer sms saja nomor trmh kasih  nomor handphone kirim sms
"Ya Allah, semoga yg mempunyai hp ini & keluarganya selalu dalam Kasih Sayang Mu, diberkahi rejekinya & dijauhkan dari mara bahaya"", jawab Amin jika Anda berkenan",penipuan,allah moga yang punya handphone keluarga selalu kasih sayang mau kah rejekinya jauh mara bahaya jawab aamiin anda kenan
"Yank tlong isi’in aku pulsa 10rb, di no ini,082189983017 nanti aq yg tlpn yacc!",penipuan,yank tlong isi  in aku pulsa ribu nomor nanti saya yang telpon yacc
Yank Tolong isi'in pulsa di no ini.085325556742 ini no baruq.skrng penting,penipuan,yank isiin pulsa nomor ini nomor baruqskrng penting
"Yank, isikan dl pulsa di no as ini 085323048677 nanti gw gantiin.Penting bget nih krn barusan bos gw nelpon gw tgguin yach…",penipuan,yank isi dulu pulsa nomor as nanti saya gantiinpenting banget nih karena barusan box saya nelpon saya tgguin yach
Yth Bpk/Ibu. BNI menyatakan Rekening anda terpilih sebagai pemenang hadiah Rp. 35jt. kode cek anda 03299757 info klik www.bankbni2016.blogspot.com,penipuan,yang hormat bpkibu bni nyata rekening pilih menang hadiah rupiah jt kode cek informasi klik wwbankbniblogspotcom
Yth Isti Sofiyah. Diminta Segera Hubungi Bpk Drs.H .Lalu Safi’ i M.Pd. Kadisdik NTB.08531166 6557 Perihal Seminar Gratis Dari DIKTI. (Bu Sri TU.Diknas),penipuan,yang hormat isti sofiyah minta segera hubung bapak drsh lalu safi  i mpd kadisdik ntb perihal seminar gratis dikti bu sri tudiknas
YTH kpd bpk/ibu sy Eka Novitasari kariyawan 3care sudah M-hub anda tdk tersambung dgn hormat hal ini kami sampaikan melalui sms singkat dr layanan kami bahwa selamat no anda M-dptkan hadiah 1 unit mobil Toyota Avanza dgn PIN:47V27 dr undian rejeki 3care periode utama 2014.u/info lebih lanjut kunjungi www.rejekiundian3care.jimdo.com,penipuan,yang hormat kepada bpkibu saya eka novitasari kariyawan care mhub tidak sambung dengan hormat ini sampai lalu sms singkat dari layan bahwa selamat nomor mdptkan hadiah unit mobil toyota avanza dengan pinv dari undi rejeki care periode utama uinfo lebih lanjut kunjung wwrejekiundiancarejimdocom
"YTH,MIitra Silahkan cek poin anda dan tukarkan ke admin kami dengan format PO.PIN kirim ke +62xxxxxxxxxx",penipuan,ythmiitra silah cek poin dan tukar admin dengan format popin kirim xx
"Yuk Ikuti akun dakwah, caranya: ketik IKUT [spasi] AkuCintaIslam kirim ke 082110001021.",penipuan,ayo ikut akun dakwah cara ketik ikut spasi akucintaislam kirim
 Di kfc yg deket enhaii ada dy,normal,kfc yang dekat enhaii dy
" Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya. ",normal,maaf ada janji belum penuh ada janji ingat
*ngsih bunga ato coklat min ,normal,ngsih bunga atau coklat minimal
.sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu,normal,sambl tunggu bagaimana kalau ngerjain form formnya saja dahulu
"[Akademik] Untuk perhatian tuk jadwal kontrak kuliah buat ang 2012 itu bukan sebenarny, kuliah ikut jadwal kur yg baru ang 2013 ato keatas 2014,2015,2016.. sehingga jadwal yg ada adalah jadwal bayangan tuk tujuan kontrak kuliah..Hal diatas ga berlaku tuk mk yg memang berjalan di ang kalian spt skripsi dan sidang..demikian harap diperhatikan..",normal,akademik perhati untuk jadwal kontrak kuliah buat ang bukan sebenarny kuliah ikut jadwal kur yang baru ang atau atas jadwal yang adalah jadwal bayang untuk tuju kontrak kuliahhal atas tidak laku untuk mk yang memang jalan ang kalian seperti skripsi sidangdemikian harap perhati
"[INFO PLA]Assalam..Bagi yg ambil mk pla wajib kumpul pada hari/tgl kamis,25 agustus 2016 pukul 10.00 WIBB..Agenda: pembekalan dan penjelasan PLA.Tempat : Gdg JICA lt.3 R.S301.Demikian informasiny..harap diperhatikan d disebarkan",normal,informasi plaassalambagi yang ambil mk pla wajib kumpul haritgl kamis agustus pukul wibbagenda bekal jelas platempat gdg jica lt rsdemikian informasinyharap perhati di sebar
[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri ,normal,informasi teman yang kumpul data asisten labmatakuliah bukti upa surat terang bisa ambil pak andri
2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.,normal,telah daftar langgan tcash full layan tingkat saldo dengan isi saldo tcash merchant logo tcash dekat
2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel,normal,pin baru tcash adalah silah guna pin baru untuk nikmat layan tcash telkomsel
22nya mad. Aku bingung bkn laporannya 😂,normal,nya mad aku bingung bukan lapor 
"aamiin, makasih semuanya moga cepat lulus juga",normal,aamiin terima kasih semua moga cepat lulus
Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,normal,aamiin terima kasih semuanyasemoga teman cepat nyusul moga segala urus beri lancar allahaamiin
Abis maghrib yaa,normal,habis maghrib ya
Ada belakang warkop deket indomaret gerum 500/bulan,normal,belakang warkop dekat indomaret gum bulan
Ada di bip yang studio fotonya gitu,normal,di bip studio foto begitu
"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih",normal,nama tetapi tidak tahu masih fungsi tidak sudah lama tidak di pakai sih
Ada diruangan nya tadi,normal,ruang nya tadi
Ada internet min alamatnya dmn?,normal,internet minimal alamat mana
"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.",normal,mba harga jtbln fasilitas air hangat kamar mandi tv tv kabel wifi meja tempat tdr lemari
Ada nya instagram,normal,nya instagram
Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,normal,asa sesal begitu sedikit waktu kuliah asa tidak merhatin tidak ngerangkul semua aku pribadi hmm
Ada semua di panduan pla..dishare di grup ini dan fb,normal,semua pandu pladishare grup dan fb
"Ada sih yg nikah muda tp (keliatan) bahagia, tp one of a million kayaknya kalo temen2 ku hmm",normal,sih yang nikah muda tapi lihat bahagia tapi one of a million kayak kalau teman saya hmm
"Ada teh dikpad, ini kontaknya ####",normal,teh dikpad kontak
Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,normal,ribu kamar mandi sama kalau ada kamar mandi dalam kalau yang kecil yang besar ribu
Ada yg lain kok ikan tahu tempe,normal,yang kok ikan tahu tempe
"Ada yg nikah muda, ada yg gagal nikah, ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret), ada yg jagain jodoh org, ada yg ah banyak lah wkwk",normal,yang nikah muda yang gagal nikah yang pacar lama eh putus alesannya karena terlalu sayang jadi tidak mau nyakitin pret yang jagain jodoh orang yang ah banyak lah wkwk
Ada yg tau ruangan pak daya yg di fpmipa b?,normal,yang tahu ruang pak daya yang fpmipa biasa
"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.",normal,yang tidak jam tentu mungkin pagi jam nanti umum
Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,normal,aduh aku ge pusing yang mau lamar siapa yang cari butuh siapa
Aigoo banyak banget chatnyaa aku baru liat hape hehehe,normal,aigoo banyak banget chatnyaa aku baru lihat hape hehehe
"Airnya asa kurang lancar, besok ku tanya papa yah,",normal,air asa kurang lancar besok saya tanya papa ya
Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw,normal,ajakin soekarno hatta saja nama makan eatboss soekarno hatta wkwkw
"Aku ada spagetti, tp usah kaldaluarsa belum yah",normal,aku spagetti tapi usah kaldaluarsa ya
Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,normal,aku bawa daging yang sudah rebus tidak apa apa yang mentah tinggal tulang wkwk
Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?,normal,aku besok datang lambat jam tidak akan jam mulai
"aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push.",normal,aku delete saja entar nama pull dahulu sync dahulu entar masuk nama baru push
Aku depan pasca skrng,normal,aku depan pasca sekarang
Aku di pt. DI,normal,aku persero batas
Aku dy wkwk makanya kurang direstui jg krna kejauhan,normal,aku dy makanya kurang restu juga karena jauh
"Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1  :(",normal,aku tidak enak euy bilang adik adik ken pvj nama
Aku ga ke upi sepertinya,normal,aku tidak upi seperti
"Aku ingin pagi, tp masa berdua nama1 doang pake grab :( nunggu nama1 siang :(",normal,aku pagi tapi masa dua nama saja pakai grab tunggu nama siang
Aku jg blm berangkt wkwk,normal,aku juga belum berangkt wkwk
Aku jg di rumah lg ga ada apa2 gara2 kulkas rusak :( biasanya suka nyetok sayur,normal,aku juga rumah lagi tidak apa gara kulkas rusak biasa suka stok sayur
"Aku jg waktu itu foto tgl 17 juli, katanya selesai 29 agustus :(",normal,aku juga waktu foto tanggal juli kata selesai agustus
aku kira bukan besoook :'(,normal,aku kira bukan besook
"Aku kumpul pon dulu dy, kalo haris kerjanya dari sore mo pacaran dulu dy",normal,aku kumpul pon dahulu dy kalau haris kerja sore mau pacar dahulu dy
Aku mah plg kerumah ketemu ayah mama cukup kok :'),normal,aku mah paling rumah ketemu ayah mamah cukup kok
"Aku mah sering ditinggal jualan, jd mau marah juga ntar alesannya ""duit kan buat km juga"", diem lgsg haha",normal,aku mah sering tinggal jual jadi mau marah entar alesannya uang akan buat kami diam langsung haha
Aku mau bawa balon sm coklat min. Mau nitip?,normal,aku mau bawa balon sama coklat minimal mau titip
Aku mau nyari data yang dibutuhin dari tabel mana aja.,normal,aku mau cari data dibutuhin tabel mana saja
"Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw, mana dapet dikasih ini jg",normal,aku rasa geleh sendiiri lipstik aku merah sekali wkkw mana dapat kasih juga
"aku push yang updatenya, itu udah di template sama adminLTE.",normal,aku push updatenya sudah template sama adminlte
Aku senin udah ke tempat kerja. Minggu2 depan aku gaktau bisa/ngga :(,normal,aku senin sudah tempat kerja minggu depan aku gaktau bisangga
Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-,normal,aku teh cuma bawa celana jeans yang tua tapi jilbab yang muda
"Alhamdulillah, makasih yaaa udah meluangkan waktu 😘",normal,alhamdulillah terima kasih ya sudah luang waktu 
"Alhamdulillah, puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan.",normal,alhamdulillah puji syukur atas nikmat allah swt telah beri nikmat hidup detik sehingga masih untuk evaluasi diri lama tentu sadar banyak laku khilaf salah
"Alhamdullilah sudah beres semua :)  Bagi yang mau keluar dari group dipersilahkan, tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.",normal,alhamdulillah beres semua yang mau keluar group silah silah kalau yang mau manfaat group diskusi topik kait untuk skripsigemastikkerjaan
AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri,normal,andipublishercompobnibank mandiri
Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..,normal,asal pagi pagi bjam an sudah jakarta
"nama1  jg text dy, text essay jawaban gt Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",normal,nama juga text dy text essay jawab begitu jadi misal nih murid sama guru sih guru beri uji hasil jawab uji murid dibandingin sama jawab guru jawab yang benar terus outputnya upa skor hasil uji
nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga,normal,nama masih pakai db aku yang lama masih anomali nyesuain tidak
nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,normal,nama cuman nambah table daftarulangird kalau master yang kita samain saja pakai yang aku datapasien sql
"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu",normal,assalamualaikum akang teteh jangan lupa hari ada carrier day jam exhibition fpmipa biasa love ayo teh ditungguu
"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.",normal,assalamualaikum bu nama mhsi ilkom baru dapat bimbing skripsi mohon maaf bu kalau minggu ada kampus hari apa saja bu terima kasih
